"ID","ACTIVITY_ID","ORIGINAL_ACTIVITY_UUID","ACTIVITY_VERSION","PLAN_UUID","PLAN_VERSION_UUID","TITLE","STATUS","TYPE_UUID","WBS_UUID","LOCATION_INFORMATION","GOAL","IMPACT_NOT_DONE","STATUS_REASON_UUID","STATUS_REASON","STATUS_COMMENT","PARENT_ACTIVITY_STATUS"
"56b6e11e-2f23-4dae-aab4-3be2708e6622",12065,"",6,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Replacement of ALICE CR3 racks","FINISHED","34fe46b9-bee1-471c-9adf-09eae0238fd4","912c8e7a-43d7-4468-b047-51fe12ee9610","CR3 (bld.2222)","Replacement of ALICE CR3 racks. The dismantling of the old racks and installation of new racks is done by ALICE, however we request to modify the electrical infrastructure (400V cables) to accommodate the change. Power consumption will be the same as now.","Impact on ALICE DCS LS2 upgrade","","","",""
"58c944f6-2a92-498b-bcb6-411452054d30",12061,"",8,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","General support for transport and handling for ATLAS","FINISHED","34fe46b9-bee1-471c-9adf-09eae0238fd4","3d4e541c-ce20-40b8-a939-d53051178b23","","Provide transport for ATLAS activities during LS2","Activities scheduled for  ATLAS during LS2 cannot be done.","","","",""
"59553a2c-cd60-40e6-b133-8df790c1e188",11896,"",4,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","DIP Repository of publication and approval procedure","CANCELLED","0ea08158-f1fd-4365-b49e-6fdcfc2ba401","","","DIP Repository of publication and approval procedure","lack of understanding of data exchanged between servers and clients
","","","",""
"596eaeb9-e2ab-4b49-8590-4c387950632f",12110,"",7,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Linac3 LLRF System Consolidation","FINISHED","0ea08158-f1fd-4365-b49e-6fdcfc2ba401","6d4ba86a-83de-4b52-bce5-54ec72fc6a1d","Linac3 Hall","The analogue LLRF system, based on the Linac2 design, is now obsolete. It provides only a very limited capacity to control field in the RF structures, it is very demanding to set up, drifts with time and temperature. The current digital LLRF system is controlled by FESA2, which will be deprecated during LS2. The goal is to upgrade to a state-of-the-art digital Low Level RF system as in the other machines.","If nothing is done, it will not be possible to control the LLRF system of the ramping cavity and buncher after LS2, meaning no ions for the CERN accelerator complex after LS2.","","","",""
"5a1d350b-1c30-4774-87aa-6d0c5e09305c",11844,"",9,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Replacement of EA multitarget","FINISHED","34fe46b9-bee1-471c-9adf-09eae0238fd4","3157e161-0abc-4904-8701-ff964eb16b6a","","upgrade of the East Hall Target and improve reliability","Risks for availability","","","",""
"5a418bab-a7e3-4f29-b239-17335ddbd2a3",11851,"",8,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","renew AD beam stoppers","FINISHED","0ea08158-f1fd-4365-b49e-6fdcfc2ba401","3157e161-0abc-4904-8701-ff964eb16b6a","","Improve reliability","Loss of AD availability and delays for access requests","","","",""
"5b008bc9-90f4-4d02-aa8d-d87d6c345115",11999,"",4,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Provide PS  spare kicker magnet KFA71-79","CANCELLED","0ea08158-f1fd-4365-b49e-6fdcfc2ba401","6d4ba86a-83de-4b52-bce5-54ec72fc6a1d","","Provide PS  spare kicker magnet KFA79, full tank with 3 modules
Refurbish PS  spare kicker magnet KFA71, full tank with 9 modules","Long stop of operation in case of failure of operating equipment","","","",""
"5cbf5dc2-46a0-45fd-831b-4c71c6232a4c",11966,"",3,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","CMS Experiment routers hardware upgrade","CANCELLED","34fe46b9-bee1-471c-9adf-09eae0238fd4","6d4ba86a-83de-4b52-bce5-54ec72fc6a1d","","Replace the old router hardware. 
","This could lead to higher outage rates, impossibilities to repair for hardware out of warranty/discountinued . Network outages impact accelerator operation
","","","",""
"5d3fbdd4-5afa-403e-9318-fd06223f7191",12009,"",6,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Tests and Inspection LHC Machine","FINISHED","d7b14379-3853-4ae3-9a62-c98bb4789466","6d4ba86a-83de-4b52-bce5-54ec72fc6a1d","LHC Machine","Vérifier l'état général des aimants et des systèmes de refroidissement et de protection. Déceler et identifier les réparations. Définir  les actions correctives (réparations) préventives.","Arrêt machine pendant plusieurs heures pour permettre l¿intervention et la réparation des aimants et des équipements.","","","",""
"5e8bd845-5f34-43a8-baa1-577bc63d33bb",11899,"",5,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","DIP protocol back-end upgrade","CANCELLED","34fe46b9-bee1-471c-9adf-09eae0238fd4","6d4ba86a-83de-4b52-bce5-54ec72fc6a1d","","DIP protocol back-end upgrade","Continue with the limitations of the current protocole
","","","",""
"5fc96e56-ebdb-4dab-9134-94dacc895fcf",12098,"",5,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","triplets longitudinal monitoring in pt 5","FINISHED","0ea08158-f1fd-4365-b49e-6fdcfc2ba401","6d4ba86a-83de-4b52-bce5-54ec72fc6a1d","pt 5 R54 and R56","Monitor permanently the longitudinal position of the triplets in PT5","Impossibility to realign in transverse position the triplets","","","",""
"5fdb5595-8d0e-4e9f-884a-8c33122b80e9",12063,"",4,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Refurbishment of the cooling distribution in the ATLAS cavern during LS2","FINISHED","309dc13f-2c24-43ff-9fdb-d0e9535b5a46","3d4e541c-ce20-40b8-a939-d53051178b23","","To reduce temperature gradients in the cavern to lower the temperature on the top RPC stations.","High gradient","","","",""
"61881899-b761-4f38-8c41-32eeaa049a2f",11971,"",17,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","LHCb PC farm - data center ","FINISHED","0ea08158-f1fd-4365-b49e-6fdcfc2ba401","9901ed9b-afd7-40a8-bfb5-06512a41cab6","","Provide services (power, bulding facilities and cooling) for the new data center","LHCb upgrade  delayed","","","",""
"61a6e466-2099-4080-a30c-82778cc0a173",12051,"",5,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","EE - Maintenance of the 13kA Energy Extraction systems","FINISHED","309dc13f-2c24-43ff-9fdb-d0e9535b5a46","6d4ba86a-83de-4b52-bce5-54ec72fc6a1d","","Perform a global maintenance campaign of the EE systems for the main circuits in order to keep up the present safety/availability level.","Risk of a reduced availability and even worse we could jeopardize the protection of the 13kA circuits.","","","",""
"61c9c4ce-9dfb-4411-9e76-03b42a3a87ab",11959,"",3,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Inspection de sécurité générale YETS 2016-2017","FINISHED","d7b14379-3853-4ae3-9a62-c98bb4789466","6d4ba86a-83de-4b52-bce5-54ec72fc6a1d","","Inspection de sécurité","retard dans les inspections, non respect des règles cern","","","",""
"6211076b-a3c7-4242-adc1-675121394661",12128,"",4,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Refurbishment of the aging Air Handling Units for the main room of the Computer Centre","CREATED","0ea08158-f1fd-4365-b49e-6fdcfc2ba401","90480566-20d9-40d2-8cc9-ba4a4cd2b530","B513","The ventilation units of the main room of the CC are old, difficult to maintain and should be refurbished as soon as possible to prevent cooling issues during the coming years..  8 out of 10 units will be needed to use the full capacity of the Computer Centre during RUN3.  In case of a major failure on a unit, the unit might be unavailable for several weeks.","The risk of cooling issues (and hence the risk of underutilisation) of the Computer Centre increases with time and with the computing load installed in the Centre.","","","",""
"6378d987-bffc-45c6-afa3-76297a037a84",12025,"",4,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Upgrade and moficiation of the ventilation in LINAC 2 area","CANCELLED","0ea08158-f1fd-4365-b49e-6fdcfc2ba401","90480566-20d9-40d2-8cc9-ba4a4cd2b530","bldg 363","Reorganize the ventilation system for LINAC 2 area in order to allow for access to part of the tunnel during operation. Project to be confirmed and scope to be defined; no details available yet.","LINAC 2 area will stay as it is for access restrictions during run period","","","",""
"639fc6a1-6e98-4029-bc71-a0fd0aae457d",11933,"",17,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","MEYRIN - Consolidation of  compressed air production control system","CANCELLED","0ea08158-f1fd-4365-b49e-6fdcfc2ba401","77f4b809-60e8-4794-aee1-a164b0417f96","The compressed air station in bldg. 200 is dedicated to the whole Meyrin site, including PS complex","Replace of the power and control cubicles as well as of the cables, valves and pipework in the station. New control system","Stop of the compressed air in Meyrin causes the stop of all PS complex and workshop and laboratories activities, including the heating plant.","","","",""
"63fac92b-514d-4942-a029-c3e24f96fdff",11903,"",5,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Base chantiers LS2","FINISHED","0ea08158-f1fd-4365-b49e-6fdcfc2ba401","90480566-20d9-40d2-8cc9-ba4a4cd2b530","","Installation Base chantiers LS2","To be discussed with LS2 coordination","","","",""
"643a885e-6aa6-48f7-a342-0b40f8b5881e",12064,"",5,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","ALICE CR3 backbone upgrade","FINISHED","34fe46b9-bee1-471c-9adf-09eae0238fd4","912c8e7a-43d7-4468-b047-51fe12ee9610","CR3 (bld.2222)","ALICE CR3 backbone upgrade, already discussed with IT/CS (S.Casenove/M.Collignon)","Necessary for DCS upgrade in LS2","","","",""
"645a1dda-be59-492c-9b38-44d571953d53",11987,"",15,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","QPS - Monitoring and protection of conical joints for the 13kA warm leads","CANCELLED","0ea08158-f1fd-4365-b49e-6fdcfc2ba401","3157e161-0abc-4904-8701-ff964eb16b6a","","Installation of new detection electronics to monitor the resistance of conical joints used in the warm cabling of the LHC main circuits","No availability improvement of the 13kA Energy Extraction systems","","","",""
"649aab66-7235-4c5e-8ce1-def2bc372eb4",11895,"",4,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","DIP API Upgrade","CANCELLED","34fe46b9-bee1-471c-9adf-09eae0238fd4","","","DIP API upgrade","Software not up to date","","","",""
"6585e9aa-4a5b-4088-9395-fe5db60c11e8",12095,"",7,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Gaz system installation for the East Area Renovation","FINISHED","0ea08158-f1fd-4365-b49e-6fdcfc2ba401","6d4ba86a-83de-4b52-bce5-54ec72fc6a1d","B157","Dismantle and re-install the gaz network in B157","Impossibility to start renovation activity / No gaz in the east area","","","",""
"665d29cb-b740-47b4-820c-31ae420959e7",12059,"",13,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","New IT Star-point installation","FINISHED","0ea08158-f1fd-4365-b49e-6fdcfc2ba401","4f185c81-4e7f-4319-92a2-471308d1f776","3524-U2-401","New IT Star-point installation in USC55 in U2-401","The cable trays from the existing Star-point in U2-404 to this LHC racks area are full. The installation of the new star-point will avoid the cabling to come from long distance at every request.","","","",""
"669b8ed6-5bdd-4f83-81a5-dbaebd1d4128",11900,"",33,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Lift maintenance","WAITING_FINAL_APPROVAL","309dc13f-2c24-43ff-9fdb-d0e9535b5a46","6d4ba86a-83de-4b52-bce5-54ec72fc6a1d","","Preventive maintenance and safety inspections on all lifts giving access to all underground areas
Activity recurring:
- monthly per lift for preventive maintenance
- yearly per lift for safety inspections","stop of the lifts.","","","",""
"679556ed-d9ae-49b9-9767-c7fc5fc03bdd",11940,"",4,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Modify the detector cooling systems for ATLAS","FINISHED","34fe46b9-bee1-471c-9adf-09eae0238fd4","6d4ba86a-83de-4b52-bce5-54ec72fc6a1d","UX15, uSA15","Modification and upgrade of existing plants according to ATLAS requests: Marathon racks modification, Evaporative consolidation, Lar electronic replacement, MicroMegas and sTGC","Affect ATALS detector functioning","","","",""
"687d560d-2ae7-4027-9967-892bf0175d8a",11859,"",4,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","PABX replacement and downsizing","FINISHED","0ea08158-f1fd-4365-b49e-6fdcfc2ba401","6d4ba86a-83de-4b52-bce5-54ec72fc6a1d","Affects all buildings and in particular LHC and underground experimental caverns (emergency phones)
","Enable cost-effective replacement of the 20+ year old telephone exchange. We will install simple IP-to-Analog gateways for services that cannot be phased out, notably the red phones.  
","This could lead to higher outage rates, impossibilities to repair for hardware out of warranty/discontinued. It is also and expensive systerm for CERN to operate.
","","","",""
"69533398-79ff-4810-82b0-19495c2d49ef",11858,"",5,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Deployment of CS servers in TN","FINISHED","34fe46b9-bee1-471c-9adf-09eae0238fd4","6d4ba86a-83de-4b52-bce5-54ec72fc6a1d","CCC server room and computer centre","Replace the old server hardware for DNS, DHCP, NTP, spectrum... In principle, no for end users

","This could lead to higher outage rates, impossibilities to repair for hardware out of warranty/discontinued. Network outages impact accelerator operation.
","","","",""
"6ad7f74c-0a21-487c-81e6-0efaf5566a73",11947,"",4,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","BAs raised floor inspection (action following the incident of BA1)","FINISHED","d7b14379-3853-4ae3-9a62-c98bb4789466","6d4ba86a-83de-4b52-bce5-54ec72fc6a1d","BAs","Verify the structural stability of BAs raised floor","Activities below the BAs raised floor cannot be performed without additional safety measures until the full study is performed (inspection + simulation + implementation)","","","",""
"6bf9bd9f-71c0-4ad1-a295-3c33712c862d",11992,"",56,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Consolidation of the Oasis Trigger network","WAITING_RESOURCE_ALLOCATION","0ea08158-f1fd-4365-b49e-6fdcfc2ba401","77f4b809-60e8-4794-aee1-a164b0417f96","","To replace the present Oasis Trigger network with the White Rabbit technology","Present installation is based on legacy hardware which is now obsolete. We are out of stock (specifically about CTC modules with components not available).","","","",""
"6c5da35d-c70b-4469-b77b-9cd4e8771749",11932,"",5,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Replace chillers in different buildings","CANCELLED","0ea08158-f1fd-4365-b49e-6fdcfc2ba401","3157e161-0abc-4904-8701-ff964eb16b6a","SU4, SU6, BA3, BA7, bldg. 2011, bldg. 197","Renewal of the chillers in the different sites according to the number of worked hours foreseen; some chillers shall be replaced, other might be retrofitted according to their conditions and the cost.
The program started before LS1 and will continue during and after LS2.","the failure of a chiller can either lose the redundancy, either directly stop the chilled water production; this will then stop the equipment cooled by the chilled water.","","","",""
"6d5bda38-ffb2-4b9f-adec-47a8f358c20f",11937,"",5,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Execute maintenance of CV detector cooling  installations in CMS","FINISHED","309dc13f-2c24-43ff-9fdb-d0e9535b5a46","6d4ba86a-83de-4b52-bce5-54ec72fc6a1d","All the detector cooling stations for CMS are concerned.
Work can be done exclusively during TS, YETS and LS.
Duration of maintenance during YETS: 3 weeks 
Duration of maintenance during LS:  16 weeks","Perform preventive and corrective maintenance work on detector cooling plants.  The maintenance program is repeated every year.","Higher risk of faults of the system causing the stop of the detector and physics.","","","",""
"6d78db9d-32e2-4ccf-a963-f5b8a11fcfa0",12127,"",4,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Cooling optimisation of CC for RUN3","CREATED","34fe46b9-bee1-471c-9adf-09eae0238fd4","90480566-20d9-40d2-8cc9-ba4a4cd2b530","513/S-034 + 513/R-050","Replacement of water-cooled racks with new ones. Optimisation of cold air flow in R-050.","Not possible to maximise the resources to be provided to the experiments for RUN3 and hence not meeting CERN's pledges.","","","",""
"6dea74d1-b214-443b-adf0-2a5bdc559e80",11888,"",3,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Survey  the CMS experiment","FINISHED","0ea08158-f1fd-4365-b49e-6fdcfc2ba401","43346cba-fee8-4101-a0ae-a4f3a112da4c","","Determine new coordinates of the geodetic network points of CMS
align the detetctors wrt the LHC machine","bad alignment of the experiments detectors wrt the LHC machine components","","","",""
"6f786920-630e-4f93-aee2-b7f69727fae2",12091,"",3,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Monitoring of LHC tunnels and caverns at crosspoint of HL-LHC civil engineering works for point 1 and point 5.","CREATED","d7b14379-3853-4ae3-9a62-c98bb4789466","90480566-20d9-40d2-8cc9-ba4a4cd2b530","","Installing and surveying optical targets and geophones for the monitoring of LHC tunnels and caverns at crosspoint of HL-LHC civil engineering works  for point 1 and point 5 during all LS2.","Not possible to monitor the impact of the HL-LHC civil engineering works on the existing LHC structures.","","","",""
"703d76a9-65e1-45cd-869e-0d2e7d306242",12069,"",7,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Consolidation of  Btrain of SPS","FINISHED","0ea08158-f1fd-4365-b49e-6fdcfc2ba401","90480566-20d9-40d2-8cc9-ba4a4cd2b530","","commissioning of Btrain components (magnetic measurements)","Rick of degradation of performance after LS2","","","",""
"725e2fc5-4098-49ec-8885-1bdf906adeb6",11973,"",5,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","LHCb Handling LS2","FINISHED","0ea08158-f1fd-4365-b49e-6fdcfc2ba401","9901ed9b-afd7-40a8-bfb5-06512a41cab6","P8 ","Provide Hanling for LHCb Upgrade projects","Delay in LHCb upgrade. Risk of accidents in case the handling is not performed by qualified personnel.","","","",""
"727029e4-827f-4f7d-af8e-f17a49edf17b",12099,"",5,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","SPS fire compartments - SPS Fire Safety WP1 - Part of the SPS Fire Safety Project","CREATED","0ea08158-f1fd-4365-b49e-6fdcfc2ba401","90480566-20d9-40d2-8cc9-ba4a4cd2b530","","Create fire resistant portions to provide the fire compartments","Safety of personnel, SPS machine and environment compromised - See SPS Fire Safety Project motivations.","","","",""
"fe7f9c5e-8971-4441-a69d-5a46be08cde1",11988,"",4,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","EE - Consolidation of 13kA EE systems Controls","FINISHED","0ea08158-f1fd-4365-b49e-6fdcfc2ba401","3157e161-0abc-4904-8701-ff964eb16b6a","","Consolidation of the controls part of the 13kA energy extraction system of LHC with special emphasis on upgrading obsolete components (e.g. EPROM).","Risk of a reduced maintainbility for the protection systems of the  LHC main circuits.","","","",""
"ff9c1e7f-0f62-456d-89c1-c3fa524a4992",11877,"",3,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Maintenance of the triplets  and interconnection monitoring system 2018","CANCELLED","309dc13f-2c24-43ff-9fdb-d0e9535b5a46","6d4ba86a-83de-4b52-bce5-54ec72fc6a1d","","maintain the good functionning of the permanent monitoring system","no possibility to know the position of the triplets and therefore to realign them
no possibilty to detect a movement between the interconnection of cryostats","","","",""
"ffb56642-8648-4222-8bd5-d672cd490c0f",12133,"",8,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Additional instrumentation for cryogenics beam-induced heat load measurements in tunnel","FINISHED","34fe46b9-bee1-471c-9adf-09eae0238fd4","3157e161-0abc-4904-8701-ff964eb16b6a","ARC12 (31L2)
ARC23(15R2,33R2)
LSS23 (06R2)
ARC45(13R4,33L5,13L5)
ARC56(17L6)
ARC78(27L8)","The measurement of the heat load on the beam screen is a vital diagnostics available to infer the evolution of beam-induced heat loads in the LHC. It is proposed to take advantage of the LS2 to install extra-instrumentations over the LHC cryogenic system in order to validate previous measurements and to improve our diagnostics on the beam-induced heat loads.","If this task is not done, it will not be possible to validate the beam-induced heat loads calculations used for the electron cloud estimations.","","","",""
"01cd9153-cebf-43d4-afce-b7a6b3e34f98",11868,"",4,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Roll angle, vertical and horizontal measurement of the TT20 quadrupoles and their realignment","FINISHED","309dc13f-2c24-43ff-9fdb-d0e9535b5a46","6d4ba86a-83de-4b52-bce5-54ec72fc6a1d","","Maintain the components perfectly smoothed","Degradation of the orbit of the machine, last realignment was in 2003, some jacks have sunk by several mm at the end of the line ","","","",""
"02e09fc6-7390-4847-a7a8-f9646f800098",12004,"",12,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","PS 80 MHz Fast Tuner.","CREATED","0ea08158-f1fd-4365-b49e-6fdcfc2ba401","90480566-20d9-40d2-8cc9-ba4a4cd2b530","","To allow fast switching, in ppm mode, between ion and proton frequencies.","During runs with protons and ions in the same supercycle the PS would not benefit of a hot spare 80 MHz system.","","","",""
"03b4487c-81da-4189-8840-d5a36a00ef90",12129,"",11,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Gas Network Renovation EHN1","FINISHED","0ea08158-f1fd-4365-b49e-6fdcfc2ba401","c6d2a08f-cd8b-4078-8120-f2de717a2333","B. 887 Saleve's side","Rénover la tuyauterie et zones de mixage gaz coté salève dans l'EHN1","Pas de distribution gaz inflammable pour les zones expérimentales coté salève (H6,H8)","","","",""
"04c5d34d-9e26-4e9f-8570-5250b985c08f",12131,"",4,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Mobile fridge infrastructure at IP4: 2019 - 2020","FINISHED","0ea08158-f1fd-4365-b49e-6fdcfc2ba401","90480566-20d9-40d2-8cc9-ba4a4cd2b530","Point 4 LHC","Preparation of infrastructure during LS2 in order to install the mobile fridge during 2021","Not possible to install the mobile fridge","","","",""
"061ced9f-8499-47ba-9cbd-dbfca4eb477c",11926,"",5,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Maintenance of BSRT (Synchrotron light telescope) LS2","FINISHED","309dc13f-2c24-43ff-9fdb-d0e9535b5a46","946d2aad-0906-45d2-a8c4-972fbc832ec0","IR4 L and R","Regular preventive maintenance on the BSRT system","Reduced availability of system for operations","","","",""
"07b2ed43-48fc-45d4-b9f0-38f5424bf07b",12077,"",53,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","CMS facilitation building","CREATED","0ea08158-f1fd-4365-b49e-6fdcfc2ba401","90480566-20d9-40d2-8cc9-ba4a4cd2b530","Will be built where bldg 685 is today","To host CMS specific heavy tooling currently stored in SX5/SXA5.","Logistic issue","","","",""
"08ab02b8-a86d-4dad-b500-5669f0edcd07",12008,"",16,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Replacement of the SPS Intercom with new technology","FINISHED","0ea08158-f1fd-4365-b49e-6fdcfc2ba401","6d4ba86a-83de-4b52-bce5-54ec72fc6a1d","","Replace of the SPS Intercom with new technology","Present system installed since 25 years. No spare to keep it running during RUN3. ","","","",""
"094502b9-5ee0-4bce-b8f9-c2c46ca6cb3f",11908,"",5,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Consolidation of PS surface infrastructure","FINISHED","0ea08158-f1fd-4365-b49e-6fdcfc2ba401","90480566-20d9-40d2-8cc9-ba4a4cd2b530","","Consolidation of surface infrastructure","Failures that might imply the non-usability of the surface  infrastructure","","","",""
"0ac5c458-d728-4e81-8b1c-8d2ffbeb575b",11948,"",3,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Maintenance Fire Detection  - LS2","FINISHED","309dc13f-2c24-43ff-9fdb-d0e9535b5a46","6d4ba86a-83de-4b52-bce5-54ec72fc6a1d","SPS, LHC, PS Complex, East Area, North Area, West Area ","Preventive maintenance and safety tests.
","Safety compromised.  Safety rule IS-R37.
","","","",""
"0c859e49-238c-40d5-8b80-00ae45f8584c",11866,"",4,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Roll angle, vertical and horizontal measurement of the TI2 quadrupoles  and dipoles and their realignment","FINISHED","309dc13f-2c24-43ff-9fdb-d0e9535b5a46","6d4ba86a-83de-4b52-bce5-54ec72fc6a1d","","Maintain the components perfectly smoothed","Degradation of the orbit of the machine, last realignment was in 2007, 20% of quadrupoles out of the tolerance of 0.2 mm wrt the smooth curve","","","",""
"0d20e424-687c-44d7-a730-69600fee2126",11983,"",4,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","ELQA activities during LS2","FINISHED","309dc13f-2c24-43ff-9fdb-d0e9535b5a46","6d4ba86a-83de-4b52-bce5-54ec72fc6a1d","","Perform ELQA campaign (cold-warm // warn-cold), Arc Interconnection Verification tests (AIV) following any magnet replacement, Treatment of NCs and Diagnostics.","Risk of delay during the Powering tests period and even worse we could jeopardize the protection of the LHC electrical circuits.","","","",""
"0e83f4f6-8b35-4451-9e06-15645b35a1cc",11921,"",9,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","Refurbish ALICE-SXL2 cleanroom ","FINISHED","0ea08158-f1fd-4365-b49e-6fdcfc2ba401","912c8e7a-43d7-4468-b047-51fe12ee9610","SXL2 hall","Upgrade ventilation as follows
- ISO7 class
- no dehumidification: relative humidity in the range 10% @ 21deg (winter) - 60-70% @ 25 deg (summer)
- temperature in the range: 21 deg (winter) - 25 deg (summer)
- no redundant unit","The TPC upgrade cannot take place -- e.g. failure of ALICE upgrade in LS2","","","",""
"101ec05f-31d2-478a-9e70-802d40ba6aab",12060,"",10,"8a77c09c-de70-4ff6-bae7-964d1913b9e0","e229692e-8fad-4374-a02a-95e331b67dd3","EE - 600A Energy Extraction system upgrade","FINISHED","34fe46b9-bee1-471c-9adf-09eae0238fd4","6d4ba86a-83de-4b52-bce5-54ec72fc6a1d","","Upgrade of the 202 units of 600 A energy extraction systems for the LHC. Manufacturing of the 202 systems and installation are foreseen for LS3. Prior installation of 2 prototypes is foreseen during LS2.","Major impact if we do not install (and commission) the 600A Energy Extraction system prototypes during LS2,. Since we cannot ensure at present that it could be performed during one YETS period. In addition, we will lose one year of validation","","","",""
